date_time,accel_x,accel_y,accel_z,temp
2019-11-24 18:52:59.531249920,-18.0,-97.0,3.0,31.83
2019-11-24 18:52:59.562500096,-19.0,-98.0,6.0,31.83
2019-11-24 18:52:59.593750016,-19.0,-91.0,18.0,31.83
2019-11-24 18:52:59.624999936,-20.0,-95.0,15.0,31.83
2019-11-24 18:52:59.656250112,-23.0,-92.0,11.0,31.83
2019-11-24 18:52:59.687500032,-22.0,-82.0,16.0,31.83
2019-11-24 18:52:59.718749952,-17.0,-45.0,24.0,31.83
2019-11-24 18:52:59.750000128,-11.0,-42.0,17.0,31.83
2019-11-24 18:52:59.781250048,-9.0,-50.0,16.0,31.83
2019-11-24 18:52:59.812499968,-12.0,-55.0,19.0,31.83
2019-11-24 18:52:59.843749888,-14.0,-51.0,20.0,31.83
2019-11-24 18:52:59.875000064,-17.0,-42.0,16.0,31.83
2019-11-24 18:52:59.906249984,-17.0,-31.0,14.0,31.83
2019-11-24 18:52:59.937499904,-16.0,-26.0,14.0,31.83
2019-11-24 18:52:59.968750080,-19.0,-28.0,12.0,31.83
2019-11-24 18:53:00.000000000,-22.0,-34.0,11.0,31.83
2019-11-24 18:53:00.031249920,-24.0,-46.0,13.0,31.83
2019-11-24 18:53:00.062500096,-25.0,-55.0,14.0,31.83
2019-11-24 18:53:00.093750016,-27.0,-73.0,15.0,31.83
2019-11-24 18:53:00.124999936,-29.0,-89.0,17.0,31.83
2019-11-24 18:53:00.156250112,-27.0,-95.0,19.0,31.83
2019-11-24 18:53:00.187500032,-26.0,-108.0,19.0,31.83
2019-11-24 18:53:00.218749952,-29.0,-111.0,21.0,31.83
2019-11-24 18:53:00.249999872,-26.0,-83.0,21.0,31.83
2019-11-24 18:53:00.281250048,-22.0,-59.0,11.0,31.83
2019-11-24 18:53:00.312499968,-21.0,-65.0,7.0,31.83
2019-11-24 18:53:00.343749888,-18.0,-76.0,7.0,31.83
2019-11-24 18:53:00.375000064,-15.0,-76.0,7.0,31.83
2019-11-24 18:53:00.406249984,-14.0,-58.0,4.0,31.83
2019-11-24 18:53:00.437499904,-14.0,-39.0,6.0,31.83
2019-11-24 18:53:00.468750080,-14.0,-33.0,7.0,31.83
2019-11-24 18:53:00.500000000,-15.0,-27.0,4.0,31.83
2019-11-24 18:53:00.531249920,-16.0,-27.0,2.0,31.83
2019-11-24 18:53:00.562500096,-17.0,-35.0,2.0,31.83
2019-11-24 18:53:00.593750016,-20.0,-50.0,1.0,31.83
2019-11-24 18:53:00.624999936,-20.0,-62.0,0.0,31.83
2019-11-24 18:53:00.656250112,-16.0,-82.0,2.0,31.83
2019-11-24 18:53:00.687500032,-18.0,-89.0,5.0,31.83
2019-11-24 18:53:00.718749952,-18.0,-89.0,18.0,31.83
2019-11-24 18:53:00.750000128,-17.0,-93.0,17.0,31.83
2019-11-24 18:53:00.781250048,-19.0,-86.0,16.0,31.8325
2019-11-24 18:53:00.812499968,-20.0,-63.0,25.0,31.835
2019-11-24 18:53:00.843749888,-17.0,-54.0,27.0,31.8375
2019-11-24 18:53:00.875000064,-12.0,-53.0,21.0,31.84
2019-11-24 18:53:00.906249984,-12.0,-57.0,18.0,31.8425
2019-11-24 18:53:00.937499904,-13.0,-55.0,16.0,31.845
2019-11-24 18:53:00.968750080,-15.0,-45.0,14.0,31.8475
2019-11-24 18:53:01.000000000,-17.0,-40.0,13.0,31.85
2019-11-24 18:53:01.031249920,-18.0,-27.0,11.0,31.85
2019-11-24 18:53:01.062500096,-19.0,-24.0,11.0,31.85
2019-11-24 18:53:01.093750016,-24.0,-31.0,9.0,31.85
2019-11-24 18:53:01.124999936,-26.0,-44.0,8.0,31.85
2019-11-24 18:53:01.156250112,-26.0,-54.0,9.0,31.85
2019-11-24 18:53:01.187500032,-26.0,-78.0,13.0,31.85
2019-11-24 18:53:01.218749952,-27.0,-85.0,17.0,31.85
2019-11-24 18:53:01.249999872,-22.0,-90.0,22.0,31.85
2019-11-24 18:53:01.281250048,-20.0,-93.0,19.0,31.85
2019-11-24 18:53:01.312499968,-25.0,-113.0,18.0,31.85
2019-11-24 18:53:01.343749888,-25.0,-95.0,21.0,31.85
2019-11-24 18:53:01.375000064,-24.0,-77.0,18.0,31.85
2019-11-24 18:53:01.406249984,-20.0,-68.0,12.0,31.85
2019-11-24 18:53:01.437499904,-18.0,-76.0,9.0,31.85
2019-11-24 18:53:01.468750080,-11.0,-72.0,8.0,31.85
2019-11-24 18:53:01.500000000,-11.0,-62.0,8.0,31.85
2019-11-24 18:53:01.531249920,-12.0,-55.0,7.0,31.85
2019-11-24 18:53:01.562500096,-13.0,-37.0,6.0,31.85
2019-11-24 18:53:01.593750016,-14.0,-31.0,6.0,31.85
2019-11-24 18:53:01.624999936,-15.0,-27.0,4.0,31.85
2019-11-24 18:53:01.656250112,-16.0,-31.0,2.0,31.85
2019-11-24 18:53:01.687500032,-15.0,-37.0,2.0,31.85
2019-11-24 18:53:01.718749952,-12.0,-57.0,1.0,31.85
2019-11-24 18:53:01.750000128,-11.0,-68.0,1.0,31.85
2019-11-24 18:53:01.781250048,-12.0,-80.0,2.0,31.85
2019-11-24 18:53:01.812499968,-15.0,-83.0,5.0,31.85
2019-11-24 18:53:01.843749888,-23.0,-89.0,13.0,31.85
2019-11-24 18:53:01.875000064,-21.0,-96.0,8.0,31.85
2019-11-24 18:53:01.906249984,-22.0,-95.0,7.0,31.85
2019-11-24 18:53:01.937499904,-26.0,-72.0,23.0,31.85
2019-11-24 18:53:01.968750080,-23.0,-58.0,30.0,31.85
2019-11-24 18:53:02.000000000,-13.0,-52.0,22.0,31.85
2019-11-24 18:53:02.031249920,-12.0,-64.0,15.0,31.85
2019-11-24 18:53:02.062500096,-13.0,-61.0,16.0,31.85
2019-11-24 18:53:02.093750016,-17.0,-49.0,14.0,31.85
2019-11-24 18:53:02.124999936,-20.0,-42.0,13.0,31.85
2019-11-24 18:53:02.156250112,-16.0,-29.0,14.0,31.85
2019-11-24 18:53:02.187500032,-17.0,-27.0,11.0,31.85
2019-11-24 18:53:02.218749952,-20.0,-33.0,12.0,31.85
2019-11-24 18:53:02.249999872,-25.0,-44.0,11.0,31.85
2019-11-24 18:53:02.281250048,-27.0,-50.0,9.0,31.85
2019-11-24 18:53:02.312499968,-26.0,-62.0,11.0,31.85
2019-11-24 18:53:02.343749888,-27.0,-72.0,16.0,31.85
2019-11-24 18:53:02.375000064,-23.0,-84.0,19.0,31.85
2019-11-24 18:53:02.406249984,-22.0,-101.0,15.0,31.85
2019-11-24 18:53:02.437499904,-23.0,-113.0,14.0,31.85
2019-11-24 18:53:02.468750080,-26.0,-106.0,23.0,31.85
2019-11-24 18:53:02.500000000,-24.0,-86.0,23.0,31.85
2019-11-24 18:53:02.531249920,-19.0,-65.0,13.0,31.85
2019-11-24 18:53:02.562500096,-17.0,-74.0,3.0,31.85
2019-11-24 18:53:02.593750016,-15.0,-73.0,2.0,31.85
2019-11-24 18:53:02.624999936,-11.0,-69.0,5.0,31.85
2019-11-24 18:53:02.656250112,-10.0,-63.0,5.0,31.85
2019-11-24 18:53:02.687500032,-13.0,-46.0,6.0,31.85
2019-11-24 18:53:02.718749952,-16.0,-32.0,8.0,31.85
2019-11-24 18:53:02.750000128,-17.0,-28.0,8.0,31.85
2019-11-24 18:53:02.781250048,-16.0,-25.0,4.0,31.845000000000002
2019-11-24 18:53:02.812499968,-15.0,-26.0,3.0,31.84
2019-11-24 18:53:02.843749888,-16.0,-37.0,1.0,31.835
2019-11-24 18:53:02.875000064,-14.0,-59.0,0.0,31.83
2019-11-24 18:53:02.906249984,-13.0,-69.0,2.0,31.825
2019-11-24 18:53:02.937499904,-17.0,-84.0,7.0,31.82
2019-11-24 18:53:02.968750080,-22.0,-90.0,12.0,31.814999999999998
2019-11-24 18:53:03.000000000,-23.0,-93.0,21.0,31.81
2019-11-24 18:53:03.031249920,-22.0,-103.0,11.0,31.81
2019-11-24 18:53:03.062500096,-23.0,-101.0,14.0,31.81
2019-11-24 18:53:03.093750016,-21.0,-67.0,29.0,31.81
2019-11-24 18:53:03.124999936,-19.0,-51.0,31.0,31.81
2019-11-24 18:53:03.156250112,-17.0,-51.0,21.0,31.81
2019-11-24 18:53:03.187500032,-15.0,-60.0,18.0,31.81
2019-11-24 18:53:03.218749952,-14.0,-59.0,20.0,31.81
2019-11-24 18:53:03.249999872,-15.0,-50.0,15.0,31.81
2019-11-24 18:53:03.281250048,-15.0,-44.0,16.0,31.81
2019-11-24 18:53:03.312499968,-14.0,-33.0,19.0,31.81
2019-11-24 18:53:03.343749888,-14.0,-28.0,18.0,31.81
2019-11-24 18:53:03.375000064,-20.0,-24.0,13.0,31.81
2019-11-24 18:53:03.406249984,-27.0,-26.0,10.0,31.81
2019-11-24 18:53:03.437499904,-31.0,-31.0,11.0,31.81
2019-11-24 18:53:03.468750080,-36.0,-46.0,14.0,31.81
2019-11-24 18:53:03.500000000,-34.0,-56.0,14.0,31.81
2019-11-24 18:53:03.531249920,-28.0,-80.0,18.0,31.81
2019-11-24 18:53:03.562500096,-25.0,-88.0,20.0,31.81
2019-11-24 18:53:03.593750016,-20.0,-110.0,23.0,31.81
2019-11-24 18:53:03.624999936,-22.0,-128.0,16.0,31.81
2019-11-24 18:53:03.656250112,-23.0,-120.0,18.0,31.81
2019-11-24 18:53:03.687500032,-23.0,-72.0,16.0,31.81
2019-11-24 18:53:03.718749952,-26.0,-54.0,11.0,31.81
2019-11-24 18:53:03.750000128,-30.0,-53.0,2.0,31.81
2019-11-24 18:53:03.781250048,-24.0,-59.0,1.0,31.814999999999998
2019-11-24 18:53:03.812499968,-18.0,-61.0,1.0,31.82
2019-11-24 18:53:03.843749888,-10.0,-53.0,1.0,31.825
2019-11-24 18:53:03.875000064,-8.0,-47.0,1.0,31.83
2019-11-24 18:53:03.906249984,-9.0,-37.0,2.0,31.835
2019-11-24 18:53:03.937499904,-13.0,-30.0,3.0,31.84
2019-11-24 18:53:03.968750080,-17.0,-29.0,3.0,31.845000000000002
2019-11-24 18:53:04.000000000,-25.0,-30.0,0.0,31.85
2019-11-24 18:53:04.031249920,-26.0,-33.0,-3.0,31.85
2019-11-24 18:53:04.062500096,-25.0,-44.0,-5.0,31.85
2019-11-24 18:53:04.093750016,-25.0,-52.0,-5.0,31.85
2019-11-24 18:53:04.124999936,-24.0,-62.0,-2.0,31.85
2019-11-24 18:53:04.156250112,-26.0,-65.0,5.0,31.85
2019-11-24 18:53:04.187500032,-26.0,-67.0,6.0,31.85
2019-11-24 18:53:04.218749952,-30.0,-77.0,5.0,31.85
2019-11-24 18:53:04.249999872,-32.0,-84.0,4.0,31.85
2019-11-24 18:53:04.281250048,-38.0,-92.0,6.0,31.85
2019-11-24 18:53:04.312499968,-34.0,-50.0,10.0,31.85
2019-11-24 18:53:04.343749888,-31.0,-37.0,8.0,31.85
2019-11-24 18:53:04.375000064,-24.0,-50.0,6.0,31.85
2019-11-24 18:53:04.406249984,-20.0,-57.0,5.0,31.85
2019-11-24 18:53:04.437499904,-12.0,-58.0,1.0,31.85
2019-11-24 18:53:04.468750080,-10.0,-61.0,4.0,31.85
2019-11-24 18:53:04.500000000,-12.0,-62.0,5.0,31.85
2019-11-24 18:53:04.531249920,-19.0,-63.0,8.0,31.85
2019-11-24 18:53:04.562500096,-22.0,-64.0,9.0,31.85
2019-11-24 18:53:04.593750016,-25.0,-66.0,4.0,31.85
2019-11-24 18:53:04.624999936,-29.0,-59.0,-3.0,31.85
2019-11-24 18:53:04.656250112,-27.0,-55.0,-5.0,31.85
2019-11-24 18:53:04.687500032,-20.0,-48.0,-5.0,31.85
2019-11-24 18:53:04.718749952,-18.0,-48.0,-4.0,31.85
2019-11-24 18:53:04.750000128,-12.0,-52.0,-2.0,31.85
2019-11-24 18:53:04.781250048,-14.0,-57.0,-3.0,31.852500000000003
2019-11-24 18:53:04.812499968,-18.0,-79.0,-11.0,31.855
2019-11-24 18:53:04.843749888,-19.0,-84.0,-12.0,31.8575
2019-11-24 18:53:04.875000064,-18.0,-78.0,-9.0,31.86
2019-11-24 18:53:04.906249984,-14.0,-61.0,-7.0,31.8625
2019-11-24 18:53:04.937499904,-14.0,-69.0,-9.0,31.865000000000002
2019-11-24 18:53:04.968750080,-14.0,-75.0,-14.0,31.8675
2019-11-24 18:53:05.000000000,-13.0,-77.0,-16.0,31.87
2019-11-24 18:53:05.031249920,-12.0,-77.0,-15.0,31.87
2019-11-24 18:53:05.062500096,-12.0,-74.0,-10.0,31.87
2019-11-24 18:53:05.093750016,-13.0,-70.0,-8.0,31.87
2019-11-24 18:53:05.124999936,-16.0,-60.0,-3.0,31.87
2019-11-24 18:53:05.156250112,-18.0,-58.0,-3.0,31.87
2019-11-24 18:53:05.187500032,-19.0,-56.0,-2.0,31.87
2019-11-24 18:53:05.218749952,-20.0,-59.0,-3.0,31.87
2019-11-24 18:53:05.249999872,-18.0,-58.0,-2.0,31.87
2019-11-24 18:53:05.281250048,-18.0,-58.0,2.0,31.87
2019-11-24 18:53:05.312499968,-15.0,-58.0,5.0,31.87
2019-11-24 18:53:05.343749888,-14.0,-56.0,10.0,31.87
2019-11-24 18:53:05.375000064,-12.0,-63.0,12.0,31.87
2019-11-24 18:53:05.406249984,-12.0,-70.0,9.0,31.87
2019-11-24 18:53:05.437499904,-15.0,-88.0,12.0,31.87
2019-11-24 18:53:05.468750080,-17.0,-82.0,18.0,31.87
2019-11-24 18:53:05.500000000,-19.0,-66.0,23.0,31.87
2019-11-24 18:53:05.531249920,-18.0,-51.0,25.0,31.87
2019-11-24 18:53:05.562500096,-17.0,-56.0,26.0,31.87
2019-11-24 18:53:05.593750016,-14.0,-61.0,24.0,31.87
2019-11-24 18:53:05.624999936,-12.0,-60.0,22.0,31.87
2019-11-24 18:53:05.656250112,-9.0,-57.0,18.0,31.87
2019-11-24 18:53:05.687500032,-14.0,-56.0,20.0,31.87
2019-11-24 18:53:05.718749952,-17.0,-57.0,21.0,31.87
2019-11-24 18:53:05.750000128,-20.0,-55.0,20.0,31.87
2019-11-24 18:53:05.781250048,-20.0,-53.0,19.0,31.865000000000002
2019-11-24 18:53:05.812499968,-18.0,-48.0,14.0,31.86
2019-11-24 18:53:05.843749888,-17.0,-45.0,12.0,31.855
2019-11-24 18:53:05.875000064,-16.0,-43.0,13.0,31.85
2019-11-24 18:53:05.906249984,-17.0,-45.0,12.0,31.845
2019-11-24 18:53:05.937499904,-17.0,-44.0,12.0,31.84
2019-11-24 18:53:05.968750080,-17.0,-37.0,11.0,31.834999999999997
2019-11-24 18:53:06.000000000,-17.0,-29.0,8.0,31.83
2019-11-24 18:53:06.031249920,-17.0,-32.0,7.0,31.83
2019-11-24 18:53:06.062500096,-20.0,-42.0,6.0,31.83
2019-11-24 18:53:06.093750016,-21.0,-47.0,7.0,31.83
2019-11-24 18:53:06.124999936,-25.0,-52.0,9.0,31.83
2019-11-24 18:53:06.156250112,-25.0,-48.0,10.0,31.83
2019-11-24 18:53:06.187500032,-25.0,-39.0,14.0,31.83
2019-11-24 18:53:06.218749952,-33.0,-61.0,14.0,31.83
2019-11-24 18:53:06.249999872,-36.0,-95.0,10.0,31.83
2019-11-24 18:53:06.281250048,-42.0,-128.0,2.0,31.83
2019-11-24 18:53:06.312499968,-29.0,-128.0,11.0,31.83
2019-11-24 18:53:06.343749888,-9.0,-95.0,16.0,31.83
2019-11-24 18:53:06.375000064,-8.0,-87.0,20.0,31.83
2019-11-24 18:53:06.406249984,-10.0,-76.0,22.0,31.83
2019-11-24 18:53:06.437499904,-20.0,-43.0,12.0,31.83
2019-11-24 18:53:06.468750080,-26.0,-30.0,5.0,31.83
2019-11-24 18:53:06.500000000,-23.0,-18.0,1.0,31.83
2019-11-24 18:53:06.531249920,-17.0,-19.0,3.0,31.83
2019-11-24 18:53:06.562500096,-9.0,-26.0,6.0,31.83
2019-11-24 18:53:06.593750016,-4.0,-32.0,6.0,31.83
2019-11-24 18:53:06.624999936,-6.0,-36.0,4.0,31.83
2019-11-24 18:53:06.656250112,-11.0,-35.0,0.0,31.83
2019-11-24 18:53:06.687500032,-15.0,-36.0,1.0,31.83
2019-11-24 18:53:06.718749952,-25.0,-41.0,6.0,31.83
2019-11-24 18:53:06.750000128,-34.0,-58.0,7.0,31.83
2019-11-24 18:53:06.781250048,-38.0,-76.0,5.0,31.8325
2019-11-24 18:53:06.812499968,-53.0,-128.0,18.0,31.835
2019-11-24 18:53:06.843749888,-54.0,-110.0,36.0,31.8375
2019-11-24 18:53:06.875000064,-30.0,-76.0,43.0,31.84
2019-11-24 18:53:06.906249984,-23.0,-78.0,30.0,31.8425
2019-11-24 18:53:06.937499904,-20.0,-64.0,29.0,31.845
2019-11-24 18:53:06.968750080,-17.0,-40.0,26.0,31.8475
2019-11-24 18:53:07.000000000,-13.0,-32.0,24.0,31.85
2019-11-24 18:53:07.031249920,-11.0,-21.0,18.0,31.85
2019-11-24 18:53:07.062500096,-17.0,-18.0,16.0,31.85
2019-11-24 18:53:07.093750016,-23.0,-21.0,18.0,31.85
2019-11-24 18:53:07.124999936,-37.0,-26.0,6.0,31.85
2019-11-24 18:53:07.156250112,-39.0,-28.0,5.0,31.85
2019-11-24 18:53:07.187500032,-29.0,-42.0,9.0,31.85
2019-11-24 18:53:07.218749952,-25.0,-55.0,7.0,31.85
2019-11-24 18:53:07.249999872,-17.0,-99.0,6.0,31.85
2019-11-24 18:53:07.281250048,-22.0,-128.0,2.0,31.85
2019-11-24 18:53:07.312499968,-24.0,-128.0,7.0,31.85
2019-11-24 18:53:07.343749888,-17.0,-99.0,7.0,31.85
2019-11-24 18:53:07.375000064,-20.0,-89.0,6.0,31.85
2019-11-24 18:53:07.406249984,-25.0,-79.0,13.0,31.85
2019-11-24 18:53:07.437499904,-26.0,-68.0,16.0,31.85
2019-11-24 18:53:07.468750080,-23.0,-41.0,10.0,31.85
2019-11-24 18:53:07.500000000,-16.0,-25.0,6.0,31.85
2019-11-24 18:53:07.531249920,-9.0,-24.0,6.0,31.85
2019-11-24 18:53:07.562500096,-2.0,-29.0,8.0,31.85
2019-11-24 18:53:07.593750016,-1.0,-30.0,10.0,31.85
2019-11-24 18:53:07.624999936,-4.0,-30.0,9.0,31.85
2019-11-24 18:53:07.656250112,-8.0,-30.0,6.0,31.85
2019-11-24 18:53:07.687500032,-11.0,-32.0,6.0,31.85
2019-11-24 18:53:07.718749952,-31.0,-42.0,16.0,31.85
2019-11-24 18:53:07.750000128,-48.0,-57.0,16.0,31.85
2019-11-24 18:53:07.781250048,-44.0,-86.0,12.0,31.8475
2019-11-24 18:53:07.812499968,-57.0,-128.0,28.0,31.845
2019-11-24 18:53:07.843749888,-48.0,-93.0,48.0,31.8425
2019-11-24 18:53:07.875000064,-35.0,-74.0,41.0,31.84
2019-11-24 18:53:07.906249984,-40.0,-76.0,26.0,31.8375
2019-11-24 18:53:07.937499904,-33.0,-60.0,16.0,31.835
2019-11-24 18:53:07.968750080,-23.0,-32.0,17.0,31.8325
2019-11-24 18:53:08.000000000,-18.0,-24.0,17.0,31.83
2019-11-24 18:53:08.031249920,-16.0,-18.0,16.0,31.83
2019-11-24 18:53:08.062500096,-17.0,-20.0,17.0,31.83
2019-11-24 18:53:08.093750016,-23.0,-28.0,16.0,31.83
2019-11-24 18:53:08.124999936,-27.0,-33.0,13.0,31.83
2019-11-24 18:53:08.156250112,-35.0,-38.0,8.0,31.83
2019-11-24 18:53:08.187500032,-31.0,-44.0,7.0,31.83
2019-11-24 18:53:08.218749952,-29.0,-48.0,6.0,31.83
2019-11-24 18:53:08.249999872,-32.0,-106.0,10.0,31.83
2019-11-24 18:53:08.281250048,-29.0,-128.0,11.0,31.83
2019-11-24 18:53:08.312499968,-22.0,-128.0,7.0,31.83
2019-11-24 18:53:08.343749888,-13.0,-114.0,10.0,31.83
2019-11-24 18:53:08.375000064,-12.0,-99.0,12.0,31.83
2019-11-24 18:53:08.406249984,-18.0,-78.0,15.0,31.83
2019-11-24 18:53:08.437499904,-21.0,-64.0,17.0,31.83
2019-11-24 18:53:08.468750080,-25.0,-39.0,13.0,31.83
2019-11-24 18:53:08.500000000,-20.0,-24.0,6.0,31.83
2019-11-24 18:53:08.531249920,-15.0,-23.0,4.0,31.83
2019-11-24 18:53:08.562500096,-7.0,-28.0,8.0,31.83
2019-11-24 18:53:08.593750016,-4.0,-30.0,10.0,31.83
2019-11-24 18:53:08.624999936,-1.0,-32.0,10.0,31.83
2019-11-24 18:53:08.656250112,-1.0,-33.0,8.0,31.83
2019-11-24 18:53:08.687500032,-6.0,-30.0,9.0,31.83
2019-11-24 18:53:08.718749952,-33.0,-35.0,16.0,31.83
2019-11-24 18:53:08.750000128,-55.0,-46.0,15.0,31.83
2019-11-24 18:53:08.781250048,-44.0,-54.0,17.0,31.83
2019-11-24 18:53:08.812499968,-44.0,-69.0,13.0,31.83
2019-11-24 18:53:08.843749888,-55.0,-113.0,28.0,31.83
2019-11-24 18:53:08.875000064,-44.0,-66.0,49.0,31.83
2019-11-24 18:53:08.906249984,-44.0,-67.0,32.0,31.83
2019-11-24 18:53:08.937499904,-42.0,-73.0,14.0,31.83
2019-11-24 18:53:08.968750080,-37.0,-61.0,16.0,31.83
2019-11-24 18:53:09.000000000,-27.0,-26.0,19.0,31.83
2019-11-24 18:53:09.031249920,-21.0,-19.0,20.0,31.83
2019-11-24 18:53:09.062500096,-16.0,-22.0,21.0,31.83
2019-11-24 18:53:09.093750016,-19.0,-27.0,16.0,31.83
2019-11-24 18:53:09.124999936,-25.0,-30.0,12.0,31.83
2019-11-24 18:53:09.156250112,-34.0,-39.0,7.0,31.83
2019-11-24 18:53:09.187500032,-37.0,-44.0,5.0,31.83
2019-11-24 18:53:09.218749952,-36.0,-84.0,-1.0,31.83
2019-11-24 18:53:09.249999872,-32.0,-128.0,-7.0,31.83
2019-11-24 18:53:09.281250048,-29.0,-128.0,3.0,31.83
2019-11-24 18:53:09.312499968,-17.0,-108.0,10.0,31.83
2019-11-24 18:53:09.343749888,-17.0,-100.0,7.0,31.83
2019-11-24 18:53:09.375000064,-18.0,-94.0,11.0,31.83
2019-11-24 18:53:09.406249984,-22.0,-58.0,11.0,31.83
2019-11-24 18:53:09.437499904,-24.0,-44.0,9.0,31.83
2019-11-24 18:53:09.468750080,-21.0,-33.0,5.0,31.83
2019-11-24 18:53:09.500000000,-17.0,-32.0,5.0,31.83
2019-11-24 18:53:09.531249920,-8.0,-33.0,7.0,31.83
2019-11-24 18:53:09.562500096,-3.0,-32.0,11.0,31.83
2019-11-24 18:53:09.593750016,-3.0,-33.0,13.0,31.83
2019-11-24 18:53:09.624999936,-5.0,-34.0,11.0,31.83
2019-11-24 18:53:09.656250112,-6.0,-32.0,10.0,31.83
2019-11-24 18:53:09.687500032,-11.0,-30.0,10.0,31.83
2019-11-24 18:53:09.718749952,-30.0,-38.0,16.0,31.83
2019-11-24 18:53:09.750000128,-44.0,-55.0,14.0,31.83
2019-11-24 18:53:09.781250048,-45.0,-90.0,10.0,31.8325
2019-11-24 18:53:09.812499968,-58.0,-116.0,16.0,31.835
2019-11-24 18:53:09.843749888,-56.0,-94.0,35.0,31.8375
2019-11-24 18:53:09.875000064,-48.0,-79.0,39.0,31.84
2019-11-24 18:53:09.906249984,-42.0,-90.0,25.0,31.8425
2019-11-24 18:53:09.937499904,-40.0,-67.0,15.0,31.845
2019-11-24 18:53:09.968750080,-35.0,-48.0,12.0,31.8475
2019-11-24 18:53:10.000000000,-22.0,-25.0,10.0,31.85
2019-11-24 18:53:10.031249920,-16.0,-20.0,13.0,31.85
2019-11-24 18:53:10.062500096,-17.0,-21.0,13.0,31.85
2019-11-24 18:53:10.093750016,-23.0,-27.0,11.0,31.85
2019-11-24 18:53:10.124999936,-27.0,-29.0,9.0,31.85
2019-11-24 18:53:10.156250112,-35.0,-38.0,7.0,31.85
2019-11-24 18:53:10.187500032,-35.0,-43.0,5.0,31.85
2019-11-24 18:53:10.218749952,-28.0,-46.0,7.0,31.85
2019-11-24 18:53:10.249999872,-26.0,-61.0,9.0,31.85
2019-11-24 18:53:10.281250048,-25.0,-86.0,10.0,31.85
2019-11-24 18:53:10.312499968,-35.0,-128.0,-2.0,31.85
2019-11-24 18:53:10.343749888,-38.0,-128.0,6.0,31.85
2019-11-24 18:53:10.375000064,-19.0,-109.0,10.0,31.85
2019-11-24 18:53:10.406249984,-16.0,-94.0,8.0,31.85
2019-11-24 18:53:10.437499904,-16.0,-82.0,14.0,31.85
2019-11-24 18:53:10.468750080,-20.0,-60.0,18.0,31.85
2019-11-24 18:53:10.500000000,-22.0,-47.0,18.0,31.85
2019-11-24 18:53:10.531249920,-18.0,-31.0,11.0,31.85
2019-11-24 18:53:10.562500096,-13.0,-27.0,7.0,31.85
2019-11-24 18:53:10.593750016,-6.0,-24.0,6.0,31.85
2019-11-24 18:53:10.624999936,-5.0,-26.0,9.0,31.85
2019-11-24 18:53:10.656250112,-5.0,-26.0,10.0,31.85
2019-11-24 18:53:10.687500032,-8.0,-28.0,7.0,31.85
2019-11-24 18:53:10.718749952,-9.0,-29.0,7.0,31.85
2019-11-24 18:53:10.750000128,-19.0,-31.0,12.0,31.85
2019-11-24 18:53:10.781250048,-43.0,-55.0,10.0,31.8475
2019-11-24 18:53:10.812499968,-44.0,-75.0,11.0,31.845
2019-11-24 18:53:10.843749888,-59.0,-128.0,16.0,31.8425
2019-11-24 18:53:10.875000064,-62.0,-110.0,29.0,31.84
2019-11-24 18:53:10.906249984,-42.0,-67.0,42.0,31.8375
2019-11-24 18:53:10.937499904,-40.0,-61.0,30.0,31.835
2019-11-24 18:53:10.968750080,-34.0,-75.0,16.0,31.8325
2019-11-24 18:53:11.000000000,-28.0,-48.0,15.0,31.83
2019-11-24 18:53:11.031249920,-20.0,-32.0,18.0,31.83
2019-11-24 18:53:11.062500096,-10.0,-23.0,15.0,31.83
2019-11-24 18:53:11.093750016,-12.0,-22.0,13.0,31.83
2019-11-24 18:53:11.124999936,-20.0,-24.0,13.0,31.83
2019-11-24 18:53:11.156250112,-30.0,-32.0,14.0,31.83
2019-11-24 18:53:11.187500032,-37.0,-36.0,11.0,31.83
2019-11-24 18:53:11.218749952,-37.0,-38.0,5.0,31.83
2019-11-24 18:53:11.249999872,-34.0,-45.0,3.0,31.83
2019-11-24 18:53:11.281250048,-29.0,-104.0,7.0,31.83
2019-11-24 18:53:11.312499968,-26.0,-128.0,0.0,31.83
2019-11-24 18:53:11.343749888,-24.0,-128.0,5.0,31.83
2019-11-24 18:53:11.375000064,-16.0,-99.0,9.0,31.83
2019-11-24 18:53:11.406249984,-15.0,-92.0,14.0,31.83
2019-11-24 18:53:11.437499904,-23.0,-76.0,18.0,31.83
2019-11-24 18:53:11.468750080,-26.0,-61.0,18.0,31.83
2019-11-24 18:53:11.500000000,-30.0,-38.0,7.0,31.83
2019-11-24 18:53:11.531249920,-19.0,-23.0,6.0,31.83
2019-11-24 18:53:11.562500096,-13.0,-20.0,8.0,31.83
2019-11-24 18:53:11.593750016,-4.0,-20.0,12.0,31.83
2019-11-24 18:53:11.624999936,-1.0,-22.0,12.0,31.83
2019-11-24 18:53:11.656250112,-1.0,-26.0,12.0,31.83
2019-11-24 18:53:11.687500032,-5.0,-30.0,9.0,31.83
2019-11-24 18:53:11.718749952,-8.0,-29.0,7.0,31.83
2019-11-24 18:53:11.750000128,-15.0,-42.0,6.0,31.83
2019-11-24 18:53:11.781250048,-21.0,-58.0,4.0,31.83
2019-11-24 18:53:11.812499968,-45.0,-121.0,-1.0,31.83
2019-11-24 18:53:11.843749888,-59.0,-104.0,40.0,31.83
2019-11-24 18:53:11.875000064,-43.0,-81.0,49.0,31.83
